Time,Lat,Lon,CO2[ppm],mass PM1.0[μg/m3],mass PM2.5[μg/m3],mass PM4[μg/m3],mass PM10[μg/m3],number PM0.5[#/cm3],number PM1.0[#/cm3],number PM2.5[#/cm3],number PM4[#/cm3],number PM10[#/cm3],Typical Part Size[μm],EAQ[],FAQ[],O3[ppb],Temp[°C],Hum[%],Alt[m],Press[mbar],DP[°C],HDX[°C],Gradient[°C/100m],Speed[km/h],Radiation[],BT[dBm]
2023-07-07 12:11:37+02:00,41.386681,2.180062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,60,10,1016,21.9,40.1,-,0,-,-80
2023-07-07 12:11:39+02:00,41.38668,2.180065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,60,10,1016,21.9,40.2,-,0,-,-76
2023-07-07 12:11:40+02:00,41.386671,2.180086,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,59,10,1016,21.9,40.2,-,0,-,-72
2023-07-07 12:11:42+02:00,41.386648,2.180097,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,59,10,1016,21.9,40.3,-,0,-,-82
2023-07-07 12:11:43+02:00,41.386633,2.180106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2,60,10,1016,22.2,40.8,-,0,-,-70
2023-07-07 12:11:44+02:00,41.386623,2.180108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2,60,10,1016,22.2,40.8,-,1,-,-76
2023-07-07 12:11:46+02:00,41.386619,2.180108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3,60,10,1016,22.3,40.9,-,1,-,-61
2023-07-07 12:11:47+02:00,41.386597,2.180106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,60,10,1016,22.4,41.1,-,0,-,-67
2023-07-07 12:11:48+02:00,41.386597,2.180106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,59,10,1016,22.2,40.8,-,0,-,-56
2023-07-07 12:11:50+02:00,41.386582,2.180109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,59,10,1016,22.2,40.9,-,0,-,-70
2023-07-07 12:11:51+02:00,41.386575,2.180118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,59,10,1016,22.2,41.0,-,0,-,-51
2023-07-07 12:11:53+02:00,41.386573,2.180126,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,59,10,1016,22.3,41.0,-,0,-,-60
2023-07-07 12:11:54+02:00,41.386553,2.18013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,59,10,1016,22.3,41.1,-,0,-,-56
2023-07-07 12:11:55+02:00,41.386554,2.180129,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,60,10,1016,22.5,41.4,-,0,-,-73
2023-07-07 12:11:57+02:00,41.386548,2.180127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,60,10,1016,22.5,41.4,-,0,-,-55
2023-07-07 12:11:58+02:00,41.386539,2.180127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,60,10,1016,22.6,41.6,-,0,-,-68
2023-07-07 12:12:00+02:00,41.386538,2.180128,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,60,10,1016,22.6,41.5,-,0,-,-80
2023-07-07 12:12:01+02:00,41.386538,2.180127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,60,10,1016,22.6,41.6,-,0,-,-66
2023-07-07 12:12:02+02:00,41.386532,2.180123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,10,1016,22.7,41.7,-,0,-,-71
2023-07-07 12:12:04+02:00,41.386526,2.180122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,10,1016,22.7,41.7,-,0,-,-60
2023-07-07 12:12:05+02:00,41.386519,2.180121,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,10,1016,22.7,41.8,-,0,-,-57
2023-07-07 12:12:06+02:00,41.38651,2.180116,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,10,1016,22.7,41.8,-,0,-,-57
2023-07-07 12:12:07+02:00,41.386506,2.180111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,10,1016,22.7,41.9,-,0,-,-66
2023-07-07 12:12:09+02:00,41.386499,2.180108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,60,10,1016,22.8,42.0,-,0,-,-64
2023-07-07 12:12:10+02:00,41.386498,2.180107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,60,10,1016,22.8,42.1,-,0,-,-57
2023-07-07 12:12:12+02:00,41.3865,2.18011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,60,10,1016,22.8,42.1,-,0,-,-60
2023-07-07 12:12:13+02:00,41.386501,2.180111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,60,10,1016,22.8,42.0,-,1,-,-63
2023-07-07 12:12:14+02:00,41.386513,2.1801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8,60,9,1016,22.8,42.0,-,-3,-,-50
2023-07-07 12:12:16+02:00,41.386529,2.180079,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,10,1016,22.7,41.9,-,-3,-,-49
2023-07-07 12:12:17+02:00,41.38653,2.180106,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,10,1016,22.7,41.8,-,8,-,-44
2023-07-07 12:12:18+02:00,41.386544,2.180127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,10,1016,22.7,41.8,-,8,-,-54
2023-07-07 12:12:20+02:00,41.386558,2.180147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,60,9,1016,22.7,41.8,-,9,-,-50
2023-07-07 12:12:21+02:00,41.386592,2.180121,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,61,10,1016,22.9,42.1,-,-3,-,-58
2023-07-07 12:12:22+02:00,41.386604,2.180139,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,61,10,1016,22.9,42.1,-,6,-,-58
2023-07-07 12:12:23+02:00,41.386624,2.180101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7,61,9,1016,22.9,42.0,-,-3,-,-61
2023-07-07 12:12:25+02:00,41.386624,2.180101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,42.0,-,-3,-,-57
2023-07-07 12:12:26+02:00,41.386624,2.180101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,41.9,-,-3,-,-69
2023-07-07 12:12:27+02:00,41.386704,2.180108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,42.0,-,-3,-,-69
2023-07-07 12:12:28+02:00,41.386737,2.180158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,42.0,-,17,0.4,-69
2023-07-07 12:12:29+02:00,41.386756,2.180185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,41.9,-,17,0.4,-60
2023-07-07 12:12:30+02:00,41.386761,2.180184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,41.9,-,13,-,-60
2023-07-07 12:12:31+02:00,41.386779,2.180195,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,41.9,-,10,-,-66
2023-07-07 12:12:33+02:00,41.386784,2.180203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,41.9,-,7,-,-71
2023-07-07 12:12:34+02:00,41.386807,2.180223,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,10,1016,22.8,41.9,-,-3,-,-67
2023-07-07 12:12:35+02:00,41.38681,2.180235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,9,1016,22.8,41.9,-,8,-,-65
2023-07-07 12:12:37+02:00,41.386819,2.180241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,9,1016,22.8,41.8,-,10,-,-62
2023-07-07 12:12:38+02:00,41.386825,2.180263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,61,9,1016,22.7,41.8,-,-3,-,-60
2023-07-07 12:12:40+02:00,41.386821,2.180268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,9,1016,22.8,41.8,-,9,-,-60
2023-07-07 12:12:41+02:00,41.386841,2.180279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6,61,9,1016,22.8,41.8,-,6,-,-63
2023-07-07 12:12:42+02:00,41.386819,2.180264,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,61,9,1016,22.7,41.7,-,6,-,-68
2023-07-07 12:12:44+02:00,41.386805,2.180251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,61,9,1016,22.7,41.7,-,5,-,-66
2023-07-07 12:12:45+02:00,41.386861,2.180329,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,61,9,1016,22.7,41.6,-,-3,-,-65
2023-07-07 12:12:46+02:00,41.386862,2.180353,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5,61,9,1016,22.7,41.6,-,-3,-,-67
2023-07-07 12:12:48+02:00,41.386862,2.180353,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,61,9,1016,22.6,41.5,-,-3,-,-69
2023-07-07 12:12:49+02:00,41.386862,2.180353,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,61,9,1016,22.6,41.5,-,-3,-,-84
2023-07-07 12:12:50+02:00,41.386824,2.180349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,61,9,1016,22.6,41.5,-,10,-,-67
2023-07-07 12:12:51+02:00,41.386781,2.180364,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,61,9,1016,22.6,41.5,-,9,-,-67
2023-07-07 12:12:52+02:00,41.386754,2.180388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,61,9,1016,22.6,41.4,-,-3,-,-70
2023-07-07 12:12:54+02:00,41.386739,2.180419,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3,61,9,1016,22.5,41.3,-,-3,-,-67
2023-07-07 12:12:55+02:00,41.386752,2.180414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4,61,9,1016,22.6,41.4,-,-3,-,-65
2023-07-07 12:12:56+02:00,41.386752,2.180414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3,61,9,1016,22.5,41.3,-,-3,-,-56
2023-07-07 12:12:58+02:00,41.386752,2.180414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3,62,9,1016,22.7,41.5,-,-3,-,-54
2023-07-07 12:12:59+02:00,41.386618,2.179944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2,62,9,1016,22.6,41.3,-,-3,-,-62
2023-07-07 12:13:01+02:00,41.386605,2.179902,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2,62,9,1016,22.6,41.3,-,-3,-,-56
2023-07-07 12:13:02+02:00,41.386628,2.179912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2,62,9,1016,22.6,41.3,-,-3,-,-57
2023-07-07 12:13:03+02:00,41.386637,2.179889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,62,9,1016,22.5,41.2,-,-3,-,-64
2023-07-07 12:13:04+02:00,41.38699,2.180582,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,62,9,1016,22.5,41.2,-,-3,-,-64
2023-07-07 12:13:05+02:00,41.386953,2.180543,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,62,9,1016,22.5,41.1,-,-3,-,-53
2023-07-07 12:13:06+02:00,41.386958,2.180544,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,62,9,1016,22.5,41.1,-,-3,-,-47
2023-07-07 12:13:08+02:00,41.386958,2.18053,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,62,9,1016,22.5,41.1,-,-3,-,-51
2023-07-07 12:13:09+02:00,41.386956,2.180517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,63,9,1016,22.7,41.4,-,2,-,-61
2023-07-07 12:13:10+02:00,41.386956,2.180517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,63,10,1016,22.7,41.4,-,2,-,-59
2023-07-07 12:13:12+02:00,41.386956,2.180517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,63,9,1016,22.7,41.4,-,2,-,-58
2023-07-07 12:13:13+02:00,41.38694,2.18051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,63,9,1016,22.7,41.4,-,5,-,-56
2023-07-07 12:13:14+02:00,41.386942,2.180527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,64,9,1016,22.9,41.6,-,6,-,-56
2023-07-07 12:13:16+02:00,41.386942,2.180527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,64,9,1016,22.9,41.6,-,6,-,-70
2023-07-07 12:13:17+02:00,41.386942,2.180527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,64,9,1016,22.9,41.6,-,6,-,-54
2023-07-07 12:13:18+02:00,41.386697,2.180228,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,64,9,1016,22.9,41.6,-,-3,-,-66
2023-07-07 12:13:19+02:00,41.386872,2.180299,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,64,9,1016,22.9,41.6,-,2,-,-66
2023-07-07 12:13:20+02:00,41.386865,2.18028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,64,9,1016,22.9,41.5,-,0,-,-55
2023-07-07 12:13:22+02:00,41.386865,2.18028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,64,9,1016,22.9,41.5,-,0,-,-63
2023-07-07 12:13:23+02:00,41.386865,2.18028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,64,9,1016,22.9,41.5,-,0,-,-53
2023-07-07 12:13:24+02:00,41.386629,2.180125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,63,9,1016,22.7,41.2,-,-3,-,-66
2023-07-07 12:13:25+02:00,41.386866,2.18027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1,63,9,1016,22.7,41.2,-,-3,-,-66
2023-07-07 12:13:26+02:00,41.386873,2.180276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.2,-,-3,-,-59
2023-07-07 12:13:28+02:00,41.386881,2.18027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.2,-,-3,-,-64
2023-07-07 12:13:29+02:00,41.386909,2.180261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.2,-,0,-,-59
2023-07-07 12:13:30+02:00,41.386921,2.180261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,9,1016,22.8,41.5,-,-3,-,-53
2023-07-07 12:13:32+02:00,41.386913,2.180245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,8,1016,22.8,41.5,-,-3,-,-57
2023-07-07 12:13:33+02:00,41.386913,2.180245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,9,1016,22.8,41.5,-,-3,-,-57
2023-07-07 12:13:35+02:00,41.386913,2.180245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.2,-,-3,-,-53
2023-07-07 12:13:36+02:00,41.386869,2.180153,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,8,1016,22.6,41.1,-,-3,-,-57
2023-07-07 12:13:38+02:00,41.386869,2.180153,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-53
2023-07-07 12:13:39+02:00,41.386869,2.180153,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,8,1016,22.6,41.2,-,-3,-,-58
2023-07-07 12:13:40+02:00,41.386629,2.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-61
2023-07-07 12:13:42+02:00,41.386564,2.179997,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-59
2023-07-07 12:13:43+02:00,41.386839,2.180123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-57
2023-07-07 12:13:44+02:00,41.386822,2.180105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,7,-,-59
2023-07-07 12:13:46+02:00,41.386822,2.180105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,7,-,-53
2023-07-07 12:13:47+02:00,41.386822,2.180105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,7,-,-53
2023-07-07 12:13:48+02:00,41.386588,2.180051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-55
2023-07-07 12:13:50+02:00,41.386567,2.18004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-52
2023-07-07 12:13:51+02:00,41.386586,2.180039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-54
2023-07-07 12:13:53+02:00,41.386584,2.180039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-53
2023-07-07 12:13:54+02:00,41.3866,2.180062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,63,9,1016,22.6,41.1,-,-3,-,-57
2023-07-07 12:13:55+02:00,41.386547,2.179911,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,9,1016,22.8,41.3,-,-3,-,-59
2023-07-07 12:13:56+02:00,41.38653,2.179898,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,9,1016,22.8,41.3,-,-3,-,-51
2023-07-07 12:13:58+02:00,41.38653,2.179898,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,8,1016,22.8,41.3,-,-3,-,-66
2023-07-07 12:13:59+02:00,41.38653,2.179898,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,9,1016,22.8,41.3,-,-3,-,-50
2023-07-07 12:14:00+02:00,41.386556,2.180046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,9,1016,22.8,41.3,-,-3,-,-55
2023-07-07 12:14:02+02:00,41.386557,2.180048,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0,64,9,1016,22.8,41.3,-,-3,-,-61
2023-07-07 12:14:03+02:00,41.386553,2.180083,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,64,9,1016,22.7,41.3,-,-3,-,-60
2023-07-07 12:14:05+02:00,41.386549,2.180103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.9,-,-3,-,-75
2023-07-07 12:14:06+02:00,41.386296,2.179825,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.9,-,-3,-,-75
2023-07-07 12:14:07+02:00,41.386262,2.179829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.9,-,-3,-,-65
2023-07-07 12:14:09+02:00,41.38624,2.179818,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.9,-,-3,-,-70
2023-07-07 12:14:10+02:00,41.386189,2.179811,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.9,-,-3,-,-74
2023-07-07 12:14:11+02:00,41.386161,2.179799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.9,-,-3,-,-81
2023-07-07 12:14:13+02:00,41.386161,2.179799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.9,-,-3,-,-75
2023-07-07 12:14:14+02:00,41.386161,2.179799,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,8,1016,22.5,40.9,-,-3,-,-88
2023-07-07 12:14:16+02:00,41.386567,2.180043,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.9,-,-3,-,-75
2023-07-07 12:14:17+02:00,41.386595,2.18006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.8,-,-3,-,-79
2023-07-07 12:14:18+02:00,41.386583,2.180096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9,63,9,1016,22.5,40.8,-,-3,-,-59
2023-07-07 12:14:20+02:00,41.3866,2.180045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,63,8,1016,22.2,40.2,-,-3,-,-62
2023-07-07 12:14:21+02:00,41.386619,2.180023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,63,9,1016,22.1,40.0,-,-3,-,-59
2023-07-07 12:14:23+02:00,41.38664,2.180016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.5,63,9,1016,22.1,40.0,-,-3,-,-62
2023-07-07 12:14:24+02:00,41.386631,2.180028,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,63,9,1016,22.3,40.4,-,-3,-,-74
2023-07-07 12:14:25+02:00,41.386625,2.180049,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,63,9,1016,22.3,40.4,-,-3,-,-73
2023-07-07 12:14:27+02:00,41.386459,2.180359,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7,63,8,1016,22.3,40.5,-,-3,-,-76
2023-07-07 12:14:28+02:00,41.386401,2.180479,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6,63,8,1016,22.2,40.3,-,-3,-,-78
2023-07-07 12:14:29+02:00,41.386391,2.180474,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3,63,8,1016,21.9,39.6,-,-3,-,-79
2023-07-07 12:14:31+02:00,41.386446,2.18037,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.2,63,8,1016,21.8,39.4,-,-3,-,-70
2023-07-07 12:14:32+02:00,41.386492,2.180285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.2,63,9,1016,21.8,39.5,-,-3,-,-78
2023-07-07 12:14:34+02:00,41.386473,2.180324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1,63,9,1016,21.7,39.2,-,-3,-,-80
2023-07-07 12:14:35+02:00,41.386315,2.180717,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1,63,8,1016,21.7,39.2,-,4,-,-86
2023-07-07 12:14:36+02:00,41.38632,2.180746,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.1,63,9,1016,21.7,39.2,-,5,-,-84
2023-07-07 12:14:38+02:00,41.386351,2.180714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,63,8,1016,21.6,39.0,-,6,-,-79
2023-07-07 12:14:39+02:00,41.386404,2.180612,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.0,63,8,1016,21.6,38.9,-,6,-,-84
2023-07-07 12:14:40+02:00,41.386396,2.180596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.9,62,8,1016,21.3,38.5,-,6,-,-91
2023-07-07 12:14:42+02:00,41.386396,2.180596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.9,62,8,1016,21.3,38.5,-,6,-,-85
2023-07-07 12:14:43+02:00,41.386396,2.180596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.9,62,8,1016,21.3,38.5,-,6,-,-82
2023-07-07 12:14:44+02:00,41.38642,2.180471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.8,62,8,1016,21.2,38.3,-,0,-,-79
2023-07-07 12:14:45+02:00,41.386425,2.180468,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.7,62,8,1016,21.1,38.1,-,0,-,-84
2023-07-07 12:14:47+02:00,41.38642,2.180478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.8,62,8,1016,21.2,38.4,-,1,-,-93
2023-07-07 12:14:48+02:00,41.386424,2.180472,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.6,62,8,1016,21.0,38.0,-,1,-,-89
2023-07-07 12:14:50+02:00,41.386418,2.180486,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.6,62,8,1016,21.0,38.0,-,1,-,-81
2023-07-07 12:14:51+02:00,41.386417,2.180483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.7,61,8,1016,20.9,37.8,-,2,-,-83
